18,38,6,0.6494147181510925,0.4362622797489166,nan,0.6779282093048096,0.6079821586608887,0.5893179178237915,nan,0.6494147181510925,33.744,32.19,33.546,34.038,32.028,31.926,33.486000000000004,31.686,118.89828982898291,119.33033303330333,119.45994599459947,0.7650765076507651,0.9080908090809081,0.9400940094009401,3.0243024302435515,3.0243024302435515,-9.93699369936985,25.593692348284964,26.96572401055409,26.12139683377309,26.438019525065965,25.382610554089712,25.17152875989446,24.960446965699212,25.17152875989446,
18,38,11,0.6587505340576172,0.4343455135822296,nan,0.6715558767318726,0.5915423035621643,0.5604338049888611,0.5907019972801208,0.6587505340576172,33.924,33.084,32.064,33.624,32.928000000000004,32.64,32.304,33.174,118.94149414941495,119.48874887488749,119.54635463546354,0.779077907790779,0.925092509250925,0.9340934093409341,3.0243024302435515,4.752475247524671,-9.072907290728836,25.593692348284964,26.86018311345647,26.12139683377309,26.33247862796834,25.277069656992087,24.960446965699212,24.960446965699212,25.065987862796835,
18,38,16,0.6443799138069153,0.43654006719589233,nan,0.663267195224762,0.5812317728996277,0.5654313564300537,0.581326425075531,0.6443799138069153,32.676,33.251999999999995,32.897999999999996,31.728,31.584000000000003,32.916,32.802,31.380000000000003,118.94149414941495,119.5031503150315,119.56075607560756,0.7600760076007601,0.9240924092409241,0.9430943094309431,3.0243024302435515,3.8883888388836567,-8.20882088208782,25.593692348284964,26.86018311345647,26.12139683377309,26.33247862796834,25.382610554089712,25.065987862796835,24.960446965699212,25.17152875989446,
18,38,21,0.6410824060440063,0.43647557497024536,nan,0.6632220149040222,0.5923651456832886,0.5674551725387573,nan,0.6410824060440063,33.522,32.31,33.018,34.134,32.364000000000004,31.92,33.3,30.647999999999996,118.98469846984699,119.47434743474346,119.56075607560756,0.7800780078007801,0.9160916091609161,0.933093309330933,3.0243024302435515,4.752475247524671,-8.20882088208782,25.593692348284964,26.86018311345647,26.015855936675464,26.438019525065965,25.382610554089712,25.065987862796835,24.854906068601586,25.17152875989446,
18,38,26,0.6367893815040588,0.4307790696620941,nan,0.6603661775588989,0.5705423355102539,0.570411741733551,0.5897905230522156,0.6367893815040588,33.384,33.12,32.232,32.448,32.562,33.03,32.268,31.842000000000002,118.95589558955896,119.51755175517552,119.54635463546354,0.761076107610761,0.9340934093409341,0.9360936093609361,2.160216021602537,4.752475247524671,-8.20882088208782,25.593692348284964,26.86018311345647,26.12139683377309,26.438019525065965,25.382610554089712,24.960446965699212,24.960446965699212,25.065987862796835,
18,38,31,0.6312319040298462,0.43470510840415955,nan,0.660647451877594,0.5705305337905884,0.5671471357345581,nan,0.6312319040298462,32.586,32.988,33.156,33.834,31.746000000000002,32.046,33.042,31.692,118.97029702970296,119.45994599459947,119.53195319531953,0.773077307730773,0.9100910091009101,0.935093509350935,3.8883888388836567,3.8883888388836567,-8.20882088208782,25.593692348284964,26.649101319261217,26.12139683377309,26.438019525065965,25.277069656992087,24.960446965699212,24.854906068601586,25.065987862796835,
18,38,36,0.6434312462806702,0.4169715642929077,nan,0.6562776565551758,0.5681798458099365,0.5711808204650879,0.5782378911972046,0.6434312462806702,33.738,32.112,32.964,33.036,32.64,32.04,32.418,30.78,119.31593159315932,119.89198919891989,119.90639063906391,0.7690769076907691,0.933093309330933,0.9440944094409441,3.0243024302435515,3.8883888388836567,-6.480648064806701,25.593692348284964,26.649101319261217,26.015855936675464,26.33247862796834,25.382610554089712,25.065987862796835,24.854906068601586,25.065987862796835,
18,38,41,0.6360226273536682,0.41819822788238525,nan,0.6587673425674438,0.5711336731910706,0.5343318581581116,nan,0.6360226273536682,33.222,33.498000000000005,32.46,32.82,31.686,33.132000000000005,32.67,31.164,119.31593159315932,119.80558055805581,119.86318631863188,0.777077707770777,0.922092209220922,0.9450945094509451,3.8883888388836567,3.8883888388836567,-8.20882088208782,25.593692348284964,26.649101319261217,26.015855936675464,26.33247862796834,25.17152875989446,24.960446965699212,24.854906068601586,25.065987862796835,
18,38,46,0.6363450288772583,0.4154881238937378,nan,0.6567844152450562,0.5475282669067383,0.5545367002487183,0.5780222415924072,0.6363450288772583,33.048,32.538,33.276,32.07,32.160000000000004,31.848,33.294000000000004,31.878,119.2871287128713,119.83438343834383,119.81998199819981,0.7840784078407841,0.935093509350935,0.933093309330933,3.8883888388836567,5.616561656165686,-6.480648064806701,25.593692348284964,26.54356042216359,26.015855936675464,26.33247862796834,25.277069656992087,24.960446965699212,24.854906068601586,25.065987862796835,
18,38,51,0.6322530508041382,0.421686053276062,nan,0.6620876789093018,0.5583612322807312,0.563004195690155,0.5683335661888123,0.6322530508041382,33.918,32.867999999999995,32.22,31.83,32.406,32.934,32.112,31.686,119.27272727272728,119.73357335733573,119.77677767776777,0.779077907790779,0.9360936093609361,0.9380938093809381,3.0243024302435515,4.752475247524671,-8.20882088208782,25.593692348284964,26.649101319261217,26.015855936675464,26.33247862796834,25.277069656992087,24.960446965699212,24.854906068601586,25.065987862796835,
