2020-07-01 00:04:00,0.0,0.0,196,33,31,31,1,76,75,75,0,0,0,44,42,43,76,75,74,74,74,29.79,29.78,0.15,0.0,0.0
2020-07-01 00:09:00,0.0,0.0,197,33,31,32,1,75,75,75,0,0,0,44,42,43,75,75,74,74,74,29.79,29.78,-0.15,0.0,0.0
2020-07-01 00:14:00,0.0,0.0,207,35,33,34,1,75,75,75,0,0,0,45,44,45,75,75,74,74,74,29.79,29.78,0.15,0.0,0.0
2020-07-01 00:19:00,0.0,0.0,240,35,33,34,1,75,75,75,2,1,2,45,44,44,75,75,74,73,73,29.79,29.78,0.0,0.0,0.0
2020-07-01 00:24:00,0.0,0.0,177,35,33,34,1,75,74,74,2,1,1,45,43,44,75,74,73,73,73,29.79,29.78,0.15,0.0,0.0
2020-07-01 00:29:00,0.0,0.0,219,33,32,32,1,74,74,74,1,0,1,43,42,43,74,74,73,73,73,29.79,29.78,0.0,0.0,0.0
2020-07-01 00:34:00,0.0,0.0,208,32,31,31,1,74,74,74,1,0,1,43,42,42,74,74,73,73,73,29.79,29.78,0.0,0.0,0.0
2020-07-01 00:39:00,0.0,0.0,207,33,30,31,1,74,74,74,1,0,1,43,41,42,74,74,73,73,73,29.78,29.78,0.0,0.0,0.0
2020-07-01 00:44:00,0.0,0.0,203,33,32,32,1,74,74,74,1,0,1,43,42,43,74,74,73,72,73,29.79,29.78,-0.15,0.0,0.0
2020-07-01 00:49:00,0.0,0.0,213,33,32,32,1,74,74,74,1,0,0,43,42,42,74,74,73,72,72,29.79,29.78,0.0,0.0,0.0
2020-07-01 00:54:00,0.0,0.0,207,34,31,33,1,74,73,73,0,0,0,43,41,43,74,73,72,72,72,29.79,29.78,0.15,0.0,0.0
2020-07-01 00:59:00,0.0,0.0,206,34,33,33,1,73,73,73,1,0,1,43,42,43,73,73,72,72,72,29.78,29.78,0.0,0.0,0.0
2020-07-01 01:04:00,0.0,0.0,208,34,32,33,1,73,73,73,1,0,0,43,41,42,73,73,72,71,72,29.79,29.78,-0.15,0.0,0.0
2020-07-01 01:09:00,0.0,0.0,213,34,30,32,1,73,73,73,1,0,0,43,40,42,73,73,72,71,72,29.78,29.78,0.0,0.0,0.0
2020-07-01 01:14:00,0.0,0.0,195,33,30,31,1,74,73,73,1,0,0,43,40,41,74,73,72,72,72,29.78,29.78,0.0,0.0,0.0
2020-07-01 01:19:00,0.0,0.0,215,31,29,30,1,74,74,74,2,0,1,41,39,40,74,74,72,72,72,29.78,29.78,0.0,0.0,0.0
2020-07-01 01:24:00,0.0,0.0,207,30,29,29,1,74,74,74,1,1,1,41,40,40,74,74,73,72,72,29.78,29.77,0.0,0.0,0.0
2020-07-01 01:29:00,0.0,0.0,208,31,30,30,1,75,74,74,1,0,1,42,41,41,75,74,73,73,73,29.78,29.78,0.0,0.0,0.0
2020-07-01 01:34:00,0.0,0.0,207,32,29,30,1,74,74,74,0,0,0,42,39,41,74,74,73,72,72,29.78,29.78,0.0,0.0,0.0
2020-07-01 01:39:00,0.0,0.0,200,30,29,29,1,74,74,74,1,0,0,40,39,40,74,74,72,72,72,29.78,29.77,-0.15,0.0,0.0
2020-07-01 01:44:00,0.0,0.0,201,30,29,29,1,74,74,74,1,0,0,41,40,40,74,74,73,72,73,29.78,29.77,0.0,0.0,0.0
2020-07-01 01:49:00,0.0,0.0,207,32,29,30,1,74,74,74,0,0,0,42,40,41,74,74,72,72,72,29.78,29.77,0.0,0.0,0.0
2020-07-01 01:54:00,0.0,0.0,208,32,31,31,1,74,73,74,1,0,0,42,41,41,74,74,72,72,72,29.78,29.77,0.0,0.0,0.0
2020-07-01 01:59:00,0.0,0.0,215,33,31,32,1,73,73,73,2,0,1,42,40,41,73,73,72,71,72,29.78,29.78,0.0,0.0,0.0
2020-07-01 02:04:00,0.0,0.0,228,33,30,31,1,73,73,73,3,1,2,42,39,41,73,73,71,71,71,29.78,29.77,0.0,0.0,0.0
2020-07-01 02:09:00,0.0,0.0,234,33,31,32,1,73,73,73,3,1,1,42,40,41,73,73,71,71,71,29.78,29.78,0.0,0.0,0.0
2020-07-01 02:14:00,0.0,0.0,218,34,33,33,1,72,72,72,2,1,1,42,41,42,72,72,71,70,70,29.78,29.78,0.0,0.0,0.0
