time,power
00:01:00, 52.70927092709144,
00:02:00, 52.781278127811674,
00:03:00, 53.069306930691866,
00:04:00, 53.28532853285196,
00:05:00, 53.64536453645239,
00:06:00, 53.06930693069194,
00:07:00, 53.57335733573245,
00:08:00, 53.789378937892394,
00:09:00, 53.35733573357227,
00:10:00, 53.5733573357323,
00:11:00, 54.36543654365309,
00:12:00, 54.14941494149291,
00:13:00, 53.573357335732155,
00:14:00, 52.997299729971544,
00:15:00, 52.925292529251536,
00:16:00, 52.63726372637166,
00:17:00, 52.92529252925169,
00:18:00, 52.70927092709144,
00:19:00, 52.85328532853161,
00:20:00, 53.285328532852034,
00:21:00, 53.64536453645232,
00:22:00, 53.5733573357323,
00:23:00, 53.357335733572356,
00:24:00, 54.29342934293307,
00:25:00, 54.50945094509325,
00:26:00, 54.36543654365316,
00:27:00, 53.71737173717224,
00:28:00, 53.86138613861257,
00:29:00, 53.933393339332724,
00:30:00, 54.14941494149298,
00:31:00, 54.149414941493134,
00:32:00, 53.86138613861279,
00:33:00, 54.437443744373084,
00:34:00, 54.22142214221283,
00:35:00, 54.36543654365323,
00:36:00, 54.36543654365316,
00:37:00, 54.22142214221314,
00:38:00, 54.0774077407729,
00:39:00, 54.22142214221306,
00:40:00, 54.221422142212916,
00:41:00, 54.365436543653004,
00:42:00, 54.365436543653075,
00:43:00, 54.07740774077281,
00:44:00, 54.437443744373084,
00:45:00, 54.14941494149275,
00:46:00, 54.14941494149298,
00:47:00, 54.22142214221299,
00:48:00, 54.14941494149291,
00:49:00, 54.14941494149298,
00:50:00, 54.14941494149298,
00:51:00, nan,
00:52:00, 54.14941494149305,
00:53:00, 54.293429342932995,
00:54:00, 54.365436543653075,
00:55:00, 54.43744374437317,
00:56:00, 54.50945094509332,
00:57:00, 54.22142214221306,
00:58:00, 54.00540054005289,
00:59:00, 53.50135013501237,
01:00:00, 53.28532853285189,
01:01:00, 53.717371737172385,
01:02:00, 53.42934293429221,
01:03:00, 53.573357335732226,
01:04:00, 53.50135013501222,
01:05:00, 53.861386138612716,
01:06:00, 53.933393339332795,
01:07:00, 54.07740774077266,
01:08:00, 54.14941494149282,
01:09:00, 54.43744374437317,
01:10:00, 54.29342934293284,
01:11:00, 54.65346534653327,
01:12:00, 54.365436543653075,
01:13:00, 54.365436543653004,
01:14:00, 54.50945094509309,
01:15:00, 54.365436543653075,
01:16:00, 54.43744374437317,
01:17:00, 54.43744374437301,
01:18:00, 54.14941494149291,
01:19:00, 54.07740774077274,
01:20:00, 54.221422142212845,
01:21:00, 54.00540054005273,
01:22:00, 53.50135013501237,
01:23:00, nan,
01:24:00, 53.86138613861242,
01:25:00, 53.71737173717224,
01:26:00, 53.573357335732226,
01:27:00, 53.645364536452306,
01:28:00, 53.78937893789248,
01:29:00, 54.36543654365323,
01:30:00, 54.14941494149298,
01:31:00, nan,
01:32:00, 54.50945094509309,
01:33:00, 54.293429342932995,
01:34:00, 54.43744374437324,
01:35:00, 54.365436543653004,
01:36:00, 53.64536453645239,
01:37:00, 53.64536453645232,
01:38:00, 53.789378937892565,
01:39:00, 54.22142214221299,
01:40:00, 54.22142214221299,
01:41:00, 54.22142214221299,
01:42:00, 54.077407740772884,
01:43:00, 54.14941494149291,
01:44:00, 53.78937893789248,
01:45:00, 53.789378937892636,
01:46:00, 53.9333933393325,
01:47:00, 53.64536453645246,
01:48:00, 53.93339333933264,
01:49:00, 53.93339333933264,
01:50:00, 53.71737173717254,
01:51:00, 53.789378937892565,
01:52:00, 53.06930693069178,
01:53:00, 53.71737173717254,
01:54:00, 53.93339333933264,
01:55:00, 54.43744374437324,
01:56:00, 54.07740774077274,
01:57:00, 53.86138613861257,
01:58:00, 53.64536453645232,
01:59:00, 53.645364536452234,
02:00:00, 53.42934293429198,
02:01:00, 53.71737173717247,
02:02:00, 53.645364536452306,
02:03:00, 54.00540054005258,
02:04:00, 53.71737173717247,
02:05:00, 54.005400540052506,
02:06:00, 53.64536453645232,
02:07:00, 54.07740774077283,
02:08:00, 54.07740774077297,
02:09:00, 54.00540054005289,
02:10:00, 54.43744374437324,
02:11:00, 54.7254725472535,
02:12:00, 54.50945094509318,
02:13:00, 54.50945094509318,
02:14:00, 54.50945094509318,
02:15:00, 54.50945094509309,
02:16:00, 54.43744374437324,
02:17:00, 54.14941494149282,
02:18:00, 54.365436543653075,
02:19:00, 54.365436543653075,
02:20:00, 54.65346534653334,
02:21:00, 54.58145814581333,
02:22:00, 54.65346534653334,
02:23:00, 54.653465346533494,
02:24:00, 54.72547254725343,
02:25:00, 54.58145814581326,
02:26:00, 54.65346534653327,
02:27:00, 54.50945094509317,
02:28:00, 54.65346534653327,
02:29:00, 54.86948694869352,
02:30:00, 54.365436543653075,
02:31:00, 54.79747974797351,
02:32:00, 54.65346534653334,
02:33:00, nan,
02:34:00, 54.293429342933145,
02:35:00, 54.58145814581326,
02:36:00, 54.50945094509317,
02:37:00, 54.725472547253425,
02:38:00, 54.58145814581333,
02:39:00, 54.22142214221299,
02:40:00, nan,
02:41:00, 54.365436543653004,
02:42:00, 54.29342934293307,
02:43:00, 54.29342934293307,
02:44:00, 54.29342934293315,
02:45:00, 54.437443744373084,
02:46:00, 54.221422142212916,
02:47:00, 54.365436543653004,
02:48:00, 54.36543654365316,
02:49:00, 54.3654365436533,
02:50:00, 54.50945094509325,
02:51:00, 54.50945094509317,
02:52:00, 54.50945094509317,
02:53:00, 54.86948694869352,
02:54:00, 54.50945094509317,
02:55:00, 54.72547254725335,
02:56:00, 54.58145814581319,
02:57:00, 54.79747974797351,
02:58:00, 54.65346534653327,
02:59:00, 54.58145814581326,
03:00:00, 54.50945094509317,
03:01:00, 54.725472547253425,
03:02:00, 54.72547254725343,
03:03:00, 54.58145814581326,
03:04:00, 54.7254725472535,
03:05:00, 54.50945094509309,
03:06:00, nan,
03:07:00, 54.43744374437301,
03:08:00, 54.65346534653327,
03:09:00, 54.58145814581326,
03:10:00, 54.7254725472535,
03:11:00, 54.65346534653334,
03:12:00, 54.65346534653327,
03:13:00, 55.157515751573854,
03:14:00, 55.157515751573854,
03:15:00, nan,
03:16:00, 55.085508550853774,
03:17:00, 55.013501350133694,
03:18:00, 55.22952295229395,
03:19:00, 55.013501350133694,
03:20:00, 54.94149414941361,
03:21:00, 54.50945094509318,
03:22:00, 54.43744374437317,
03:23:00, 54.365436543653004,
03:24:00, 54.43744374437317,
03:25:00, 54.365436543653004,
03:26:00, 54.14941494149291,
03:27:00, 54.293429342932995,
03:28:00, 54.29342934293307,
03:29:00, 54.293429342932924,
03:30:00, 54.29342934293307,
03:31:00, 54.365436543653075,
03:32:00, 54.221422142212916,
03:33:00, 54.00540054005289,
03:34:00, 53.8613861386128,
03:35:00, 53.861386138612716,
03:36:00, 53.71737173717254,
03:37:00, nan,
03:38:00, 53.86138613861249,
03:39:00, 53.71737173717247,
03:40:00, 53.7173717371724,
03:41:00, 53.86138613861256,
03:42:00, 53.93339333933257,
03:43:00, 53.861386138612644,
03:44:00, 53.789378937892636,
03:45:00, 53.78937893789248,
03:46:00, 54.00540054005266,
03:47:00, 53.78937893789271,
03:48:00, 53.64536453645253,
03:49:00, 53.64536453645239,
03:50:00, 54.07740774077274,
03:51:00, 53.789378937892565,
03:52:00, 54.14941494149275,
03:53:00, 53.71737173717254,
03:54:00, 53.86138613861256,
03:55:00, 53.717371737172385,
03:56:00, 54.00540054005296,
03:57:00, 54.293429342932924,
03:58:00, 54.22142214221299,
03:59:00, 54.14941494149305,
04:00:00, 54.365436543653004,
04:01:00, 54.14941494149291,
04:02:00, 54.221422142212916,
04:03:00, 54.07740774077297,
04:04:00, 53.933393339332724,
04:05:00, 54.221422142212916,
04:06:00, 54.00540054005273,
04:07:00, 53.861386138612716,
04:08:00, 53.86138613861256,
