2020-02-16 00:04:00,0.0,0.0,168,48,47,47,1,48,48,48,0,0,0,29,29,29,48,48,48,48,48,30.23,30.22,0.0,0.0,0.0
2020-02-16 00:09:00,0.0,0.0,4,49,48,48,1,48,47,48,2,0,1,29,29,29,48,48,48,47,48,30.23,30.22,0.0,0.0,0.0
2020-02-16 00:14:00,0.0,0.0,222,49,48,48,1,47,47,47,1,0,0,29,29,29,47,47,47,47,47,30.23,30.22,0.15,0.0,0.0
2020-02-16 00:19:00,0.0,0.0,325,51,49,50,1,47,47,47,2,0,1,30,29,29,47,47,47,47,47,30.22,30.22,0.0,0.0,0.0
2020-02-16 00:24:00,0.0,0.0,223,52,51,51,1,46,46,46,0,0,0,29,29,29,46,46,46,46,46,30.22,30.22,0.0,0.0,0.0
2020-02-16 00:29:00,0.0,0.0,209,51,50,50,1,46,46,46,0,0,0,29,28,29,46,46,46,46,46,30.22,30.22,0.0,0.0,0.0
2020-02-16 00:34:00,0.0,0.0,198,50,49,49,1,46,46,46,0,0,0,29,28,29,46,46,46,46,46,30.22,30.22,0.0,0.0,0.0
2020-02-16 00:39:00,0.0,0.0,125,51,50,50,1,46,46,46,1,0,0,29,28,29,46,46,46,46,46,30.23,30.22,0.15,0.0,0.0
2020-02-16 00:44:00,0.0,0.0,271,50,49,49,1,47,46,46,0,0,0,29,28,28,47,46,47,46,46,30.23,30.22,0.0,0.0,0.0
2020-02-16 00:49:00,0.0,0.0,222,50,49,49,1,47,47,47,0,0,0,29,29,29,47,47,47,47,47,30.23,30.22,0.15,0.0,0.0
2020-02-16 00:54:00,0.0,0.0,210,49,48,48,1,47,47,47,0,0,0,29,28,29,47,47,47,47,47,30.22,30.22,0.0,0.0,0.0
2020-02-16 00:59:00,0.0,0.0,204,50,49,49,1,47,46,47,0,0,0,29,29,29,47,47,47,46,47,30.22,30.22,0.0,0.0,0.0
