time,power
00:01:00, 47.74077407740788,
00:02:00, 47.6687668766878,
00:03:00, 47.74077407740788,
00:04:00, 47.6687668766878,
00:05:00, 47.6687668766878,
00:06:00, 47.6687668766878,
00:07:00, 47.6687668766878,
00:08:00, 47.95679567956814,
00:09:00, 47.95679567956813,
00:10:00, 47.74077407740788,
00:11:00, 47.74077407740788,
00:12:00, 47.74077407740788,
00:13:00, 47.6687668766878,
00:14:00, 47.6687668766878,
00:15:00, nan,
00:16:00, 47.812781278127964,
00:17:00, 47.59675967596771,
00:18:00, nan,
00:19:00, 47.812781278127964,
00:20:00, 47.74077407740788,
00:21:00, 47.59675967596771,
00:22:00, 47.88478847884805,
00:23:00, 48.100810081008305,
00:24:00, 47.812781278127964,
00:25:00, 47.6687668766878,
00:26:00, 47.812781278127964,
00:27:00, 48.02880288028822,
00:28:00, 47.74077407740788,
00:29:00, nan,
00:30:00, 47.74077407740788,
00:31:00, 47.812781278127964,
00:32:00, 47.23672367236729,
00:33:00, 47.6687668766878,
00:34:00, 47.95679567956814,
00:35:00, 47.812781278127964,
00:36:00, 47.95679567956813,
00:37:00, 47.812781278127964,
00:38:00, 47.74077407740788,
00:39:00, 47.95679567956813,
00:40:00, 48.02880288028822,
00:41:00, 47.812781278127964,
00:42:00, 47.74077407740788,
00:43:00, 48.100810081008305,
00:44:00, 47.812781278127964,
00:45:00, 47.74077407740788,
00:46:00, 47.30873087308737,
00:47:00, 47.812781278127964,
00:48:00, 47.88478847884805,
00:49:00, 47.95679567956814,
00:50:00, 47.59675967596771,
00:51:00, 48.100810081008305,
00:52:00, 47.59675967596771,
00:53:00, 47.95679567956814,
00:54:00, 48.02880288028822,
00:55:00, 47.740774077407885,
00:56:00, 47.74077407740788,
00:57:00, 47.95679567956813,
00:58:00, 47.88478847884805,
00:59:00, 47.740774077407885,
01:00:00, 47.6687668766878,
01:01:00, 47.524752475247624,
01:02:00, 47.38073807380746,
01:03:00, 47.452745274527544,
