2020-03-07 23:59:00,0.0,0.0,13,52,45,46,0,66,64,65,9,1,4,46,43,44,66,65,66,64,65,30.15,30.14,-0.01,0.0,0.0
2020-03-08 00:59:00,0.0,0.0,32,55,48,50,1,64,63,64,9,1,5,47,44,45,64,64,64,63,64,30.15,30.13,-0.01,0.0,0.0
2020-03-08 01:59:00,0.0,0.0,15,61,56,57,1,63,61,62,11,2,5,48,47,47,63,62,63,61,62,30.14,30.13,0.01,0.0,0.0
2020-03-08 03:59:00,0.0,0.0,346,73,61,65,1,61,59,60,9,1,5,50,47,49,61,60,61,59,60,30.16,30.13,0.02,0.0,0.0
2020-03-08 04:59:00,0.0,0.0,299,83,72,77,1,59,57,58,7,1,3,51,50,51,59,58,59,57,58,30.16,30.13,-0.01,0.01,0.01
2020-03-08 05:59:00,0.0,0.0,310,83,80,81,1,57,56,57,8,1,4,51,51,51,57,57,57,56,57,30.14,30.12,-0.01,0.0,0.01
2020-03-08 06:59:00,0.0,0.0,342,85,76,82,1,56,56,56,9,1,4,52,48,51,56,56,56,56,56,30.16,30.13,0.01,0.0,0.01
2020-03-08 07:59:00,13.33,0.0,46,75,66,70,1,56,55,56,9,1,4,48,45,46,56,56,56,55,56,30.15,30.12,-0.01,0.0,0.01
2020-03-08 08:59:00,57.62,0.0,0,79,71,75,1,55,55,55,8,0,3,49,46,47,55,55,55,55,55,30.18,30.14,0.04,0.0,0.01
2020-03-08 09:59:00,104.96,1.0,28,86,79,83,1,56,55,55,7,1,3,51,49,50,56,55,56,55,55,30.19,30.17,0.0,0.01,0.02
2020-03-08 10:59:00,293.24,3.0,78,85,81,83,1,57,55,56,6,0,2,52,51,51,57,56,57,55,56,30.17,30.15,-0.01,0.0,0.02
2020-03-08 11:59:00,355.63,4.0,149,81,75,78,1,59,57,58,4,0,2,52,50,51,59,58,59,57,58,30.16,30.14,-0.01,0.0,0.02
2020-03-08 12:59:00,341.81,3.0,163,77,74,74,1,59,58,58,6,0,3,51,50,50,59,58,59,58,58,30.16,30.13,-0.02,0.0,0.02
2020-03-08 13:59:00,327.86,3.0,141,79,74,76,1,58,56,57,10,2,6,51,49,50,58,57,58,56,57,30.14,30.12,-0.02,0.0,0.02
2020-03-08 14:59:00,212.49,2.0,164,86,78,83,1,56,54,55,8,2,4,51,49,50,56,55,56,54,55,30.14,30.11,0.0,0.02,0.04
2020-03-08 15:59:00,179.1,2.0,184,91,85,88,1,55,54,54,6,1,3,51,50,51,55,54,55,54,54,30.12,30.09,-0.02,0.03,0.07
2020-03-08 16:59:00,97.5,1.0,176,94,91,93,1,54,52,53,7,1,4,52,51,51,54,53,54,52,53,30.12,30.09,0.02,0.05,0.12
2020-03-08 17:59:00,94.93,1.0,196,95,93,93,1,53,52,53,5,1,3,52,50,51,53,53,53,52,53,30.14,30.11,0.02,0.03,0.15
2020-03-08 18:59:00,13.82,0.0,183,94,93,93,1,53,53,53,5,0,2,51,51,51,53,53,53,53,53,30.16,30.13,0.02,0.0,0.15
2020-03-08 19:59:00,0.36,0.0,221,94,91,91,1,53,52,53,3,0,1,51,50,50,53,53,53,52,53,30.15,30.12,0.0,0.0,0.15
2020-03-08 20:59:00,0.0,0.0,125,95,91,93,1,53,52,53,5,0,2,52,50,51,53,53,53,52,53,30.19,30.14,0.02,0.0,0.15
2020-03-08 21:59:00,0.0,0.0,12,94,93,93,1,52,52,52,4,0,2,51,50,50,52,52,52,52,52,30.2,30.17,0.03,0.0,0.15
2020-03-08 22:59:00,0.0,0.0,347,93,92,92,1,52,51,52,7,0,2,50,49,50,52,52,52,51,52,30.21,30.19,0.02,0.0,0.15
2020-03-08 23:59:00,0.0,0.0,145,93,92,92,1,52,51,51,2,0,0,50,48,49,52,51,52,51,51,30.22,30.2,0.0,0.0,0.15
