time,power
00:01:00, 52.13321332133091,
00:02:00, 52.49324932493134,
00:03:00, 52.49324932493141,
00:04:00, nan,
00:05:00, 52.49324932493134,
00:06:00, 52.27722772277116,
00:07:00, 52.637263726371586,
00:08:00, 52.133213321330985,
00:09:00, 52.13321332133107,
00:10:00, 52.49324932493141,
00:11:00, 52.5652565256515,
00:12:00, 52.49324932493141,
00:13:00, 52.493249324931334,
00:14:00, 52.493249324931256,
00:15:00, 52.42124212421133,
00:16:00, 52.349234923491395,
00:17:00, 52.277227722771315,
00:18:00, 52.13321332133114,
00:19:00, 52.34923492349132,
00:20:00, 52.34923492349132,
00:21:00, 52.27722772277116,
00:22:00, 52.277227722771315,
00:23:00, 52.56525652565142,
00:24:00, 52.63726372637136,
00:25:00, 52.42124212421125,
00:26:00, 52.20522052205107,
00:27:00, 52.27722772277123,
00:28:00, 51.84518451845072,
00:29:00, 52.56525652565142,
00:30:00, 52.493249324931334,
00:31:00, 52.20522052205092,
00:32:00, 52.20522052205108,
00:33:00, 51.917191719170816,
00:34:00, 52.277227722771315,
00:35:00, 52.49324932493141,
00:36:00, 52.70927092709136,
00:37:00, 52.27722772277116,
00:38:00, 52.13321332133114,
00:39:00, 52.4212421242114,
00:40:00, 52.20522052205092,
00:41:00, 52.20522052205122,
00:42:00, 52.63726372637135,
00:43:00, 52.13321332133107,
00:44:00, 52.27722772277116,
00:45:00, 52.13321332133106,
00:46:00, 51.91719171917089,
00:47:00, 52.20522052205107,
00:48:00, 51.84518451845081,
00:49:00, 52.34923492349132,
00:50:00, 52.63726372637143,
00:51:00, 52.13321332133107,
00:52:00, 52.34923492349117,
00:53:00, 51.91719171917089,
00:54:00, 52.56525652565142,
00:55:00, 52.27722772277116,
00:56:00, 52.421242124211325,
00:57:00, 52.781278127811674,
00:58:00, 52.49324932493141,
00:59:00, 52.27722772277124,
01:00:00, 52.27722772277116,
01:01:00, 52.27722772277116,
01:02:00, 52.06120612061098,
01:03:00, 52.493249324931256,
01:04:00, nan,
01:05:00, 52.56525652565135,
01:06:00, 52.49324932493134,
01:07:00, 52.49324932493141,
01:08:00, 52.85328532853168,
01:09:00, 53.141314131411946,
01:10:00, 53.285328532852034,
01:11:00, 53.14131413141179,
01:12:00, 52.06120612061106,
01:13:00, 52.27722772277109,
01:14:00, 52.85328532853153,
01:15:00, 52.56525652565142,
01:16:00, 52.781278127811674,
01:17:00, 52.34923492349117,
01:18:00, 52.42124212421132,
01:19:00, 52.70927092709144,
01:20:00, 52.20522052205115,
01:21:00, 52.20522052205115,
01:22:00, 52.70927092709151,
01:23:00, 52.49324932493134,
01:24:00, 52.85328532853176,
