time,solarRadiation,uvHigh,winddirAvg,humidityHigh,humidityLow,humidityAvg,qcStatus,tempHigh,tempLow,tempAvg,windspeedHigh,windgustLow,windspeedAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal,power
22:19:00,0.0,0.0,265,71,71,71,1,54,54,54,2,0,1,45,45,45,54,54,54,54,54,30.18,30.17,0.0,0.0,0.0, nan
22:24:00,0.0,0.0,221,72,71,71,1,54,54,54,1,0,1,45,45,45,54,54,54,54,54,30.17,30.17,0.0,0.0,0.0, nan
22:29:00,0.0,0.0,227,72,72,72,1,54,54,54,1,0,1,45,45,45,54,54,54,54,54,30.18,30.17,0.0,0.0,0.0, nan
22:34:00,0.0,0.0,223,73,72,72,1,54,54,54,2,0,1,46,45,45,54,54,54,54,54,30.17,30.17,0.0,0.0,0.0, nan
22:39:00,0.0,0.0,299,73,73,73,1,54,54,54,2,2,2,46,46,46,54,54,54,54,54,30.18,30.17,0.0,0.0,0.0, nan
22:44:00,0.0,0.0,289,72,71,71,1,54,54,54,5,5,4,45,45,45,54,54,54,54,54,30.17,30.17,0.0,0.0,0.0, nan
22:49:00,0.0,0.0,352,71,71,71,1,54,54,54,4,1,2,45,45,45,54,54,54,54,54,30.17,30.16,-0.15,0.0,0.0, nan
22:54:00,0.0,0.0,257,71,71,71,1,54,54,54,3,1,2,45,45,45,54,54,54,54,54,30.17,30.16,0.0,0.0,0.0, nan
22:59:00,0.0,0.0,220,71,71,71,1,54,54,54,2,0,1,45,45,45,54,54,54,54,54,30.17,30.16,-0.15,0.0,0.0, nan
23:04:00,0.0,0.0,299,71,70,70,1,54,54,54,3,1,2,45,44,45,54,54,54,54,54,30.17,30.16,-0.15,0.0,0.0, nan
23:09:00,0.0,0.0,291,71,71,71,1,54,54,54,3,1,2,45,45,45,54,54,54,54,54,30.17,30.16,-0.15,0.0,0.0, nan
23:14:00,0.0,0.0,314,71,71,71,1,54,54,54,3,2,3,45,45,45,54,54,54,54,54,30.17,30.16,-0.15,0.0,0.0, nan
23:19:00,0.0,0.0,227,71,71,71,1,54,54,54,2,0,1,45,45,45,54,54,54,54,54,30.16,30.15,0.0,0.0,0.0, nan
23:24:00,0.0,0.0,236,72,71,71,1,54,54,54,2,1,1,45,45,45,54,54,54,54,54,30.16,30.16,0.0,0.0,0.0, nan
23:29:00,0.0,0.0,314,72,72,72,1,54,54,54,4,2,3,45,45,45,54,54,54,54,54,30.16,30.15,0.15,0.0,0.0, nan
23:34:00,0.0,0.0,291,73,73,73,1,54,54,54,3,2,2,46,45,45,54,54,54,54,54,30.16,30.16,0.0,0.0,0.0, nan
23:39:00,0.0,0.0,334,73,73,73,1,54,54,54,4,2,3,46,46,46,54,54,54,54,54,30.16,30.16,0.0,0.0,0.0, nan
23:44:00,0.0,0.0,204,73,73,73,1,54,54,54,0,0,0,46,46,46,54,54,54,54,54,30.17,30.16,0.15,0.0,0.0, nan
23:49:00,0.0,0.0,209,73,73,73,1,54,54,54,0,0,0,46,46,46,54,54,54,54,54,30.17,30.16,0.0,0.0,0.0, nan
23:54:00,0.0,0.0,205,74,73,73,1,54,54,54,0,0,0,46,46,46,54,54,54,54,54,30.16,30.15,-0.15,0.0,0.0, nan
23:59:00,0.0,0.0,236,73,73,73,1,54,54,54,0,0,0,46,46,46,54,54,54,54,54,30.16,30.15,-0.15,0.0,0.0, nan
00:04:00,0.0,0.0,265,42,42,42,1,37,37,37,5,2,3,16,16,16,37,35,37,37,37,30.48,30.47,0.0,0.0,0.0, nan
00:09:00,0.0,0.0,331,41,41,41,1,37,37,37,7,3,5,15,15,15,37,33,37,37,37,30.48,30.47,0.15,0.0,0.0, nan
00:14:00,0.0,0.0,316,41,41,41,1,37,37,37,5,2,3,15,15,15,37,35,37,37,37,30.47,30.47,0.0,0.0,0.0, nan
00:19:00,0.0,0.0,340,42,40,41,1,37,37,37,5,0,3,16,15,15,37,34,37,37,37,30.48,30.47,-0.15,0.0,0.0, nan
00:24:00,0.0,0.0,326,40,40,40,1,37,37,37,5,3,4,15,15,15,37,34,37,37,37,30.48,30.47,0.0,0.0,0.0, nan
00:29:00,0.0,0.0,260,41,40,40,1,37,37,37,6,3,4,15,15,15,37,35,37,37,37,30.48,30.47,0.0,0.0,0.0, nan
00:34:00,0.0,0.0,340,41,40,40,1,37,36,36,5,3,3,15,15,15,37,34,37,36,36,30.48,30.47,0.0,0.0,0.0, nan
00:39:00,0.0,0.0,337,41,40,40,1,36,36,36,5,2,3,15,14,15,36,35,36,36,36,30.48,30.47,0.15,0.0,0.0, nan
00:44:00,0.0,0.0,280,42,40,40,1,36,36,36,5,3,3,15,14,15,36,35,36,36,36,30.48,30.48,0.0,0.0,0.0, nan
00:49:00,0.0,0.0,32,42,41,41,1,36,36,36,4,0,2,15,15,15,36,35,36,36,36,30.48,30.48,0.0,0.0,0.0, nan
00:54:00,0.0,0.0,301,43,42,42,1,36,35,36,4,0,2,16,15,15,36,35,36,35,36,30.48,30.48,0.0,0.0,0.0, nan
00:59:00,0.0,0.0,4,42,41,41,1,36,35,36,5,5,4,15,14,14,32,32,36,35,36,30.48,30.48,0.0,0.0,0.0, nan
01:04:00,0.0,0.0,298,42,41,41,1,36,36,36,3,3,3,15,14,15,36,35,36,36,36,30.48,30.48,0.0,0.0,0.0, nan
01:09:00,0.0,0.0,285,41,40,40,1,36,36,36,4,2,3,14,14,14,36,35,36,36,36,30.48,30.48,0.0,0.0,0.0, nan
01:14:00,0.0,0.0,292,41,40,40,1,36,36,36,10,2,6,15,14,14,36,32,36,36,36,30.49,30.48,0.0,0.0,0.0, nan
01:19:00,0.0,0.0,284,40,40,40,1,36,36,36,7,1,4,14,14,14,36,33,36,36,36,30.48,30.48,0.0,0.0,0.0, nan
01:24:00,0.0,0.0,125,43,41,42,1,36,35,36,3,0,1,15,14,15,36,36,36,35,36,30.49,30.48,0.15,0.0,0.0, nan
01:29:00,0.0,0.0,232,42,41,41,1,35,35,35,4,1,2,15,14,14,35,34,35,35,35,30.49,30.48,0.0,0.0,0.0, nan
01:34:00,0.0,0.0,220,42,41,41,1,35,35,35,4,2,3,14,14,14,35,33,35,35,35,30.49,30.49,0.0,0.0,0.0, nan
01:39:00,0.0,0.0,208,42,41,41,1,35,34,35,4,2,2,14,14,14,35,34,35,34,35,30.49,30.48,0.0,0.0,0.0, nan
01:44:00,0.0,0.0,216,43,42,42,1,34,33,33,3,2,2,13,13,13,34,33,34,33,33,30.49,30.48,-0.15,0.0,0.0, nan
01:49:00,0.0,0.0,221,43,43,43,1,33,33,33,2,1,1,13,13,13,33,33,33,33,33,30.5,30.49,-0.15,0.0,0.0, nan
01:54:00,0.0,0.0,219,43,42,42,1,33,33,33,4,2,2,13,12,13,33,32,33,33,33,30.5,30.49,0.0,0.0,0.0, nan
01:59:00,0.0,0.0,215,43,42,42,1,33,33,33,1,0,1,13,12,13,33,33,33,33,33,30.5,30.49,0.15,0.0,0.0, nan
02:04:00,0.0,0.0,230,43,43,43,1,33,32,32,2,1,1,13,12,12,33,32,33,32,32,30.5,30.49,0.0,0.0,0.0, nan
02:09:00,0.0,0.0,249,43,43,43,1,33,33,33,3,3,3,13,13,13,33,31,33,33,33,30.49,30.49,0.0,0.0,0.0, nan
02:14:00,0.0,0.0,242,43,42,42,1,33,33,33,4,2,3,13,12,12,33,31,33,33,33,30.5,30.49,0.0,0.0,0.0, nan
02:19:00,0.0,0.0,235,42,42,42,1,33,32,32,3,2,2,12,11,12,32,32,33,32,32,30.5,30.49,-0.15,0.0,0.0, nan
02:24:00,0.0,0.0,268,42,42,42,1,32,31,31,3,2,2,11,11,11,32,31,32,31,31,30.5,30.49,0.0,0.0,0.0, nan
02:29:00,0.0,0.0,239,43,42,42,1,31,31,31,3,1,2,11,11,11,31,31,31,31,31,30.5,30.49,0.0,0.0,0.0, nan
02:34:00,0.0,0.0,288,43,43,43,1,32,31,31,1,0,0,12,11,11,32,31,32,31,31,30.5,30.5,0.0,0.0,0.0, nan
02:39:00,0.0,0.0,239,44,43,43,1,32,31,31,2,1,1,12,11,12,32,31,32,31,31,30.5,30.49,0.0,0.0,0.0, nan
02:44:00,0.0,0.0,251,44,43,43,1,32,31,32,2,1,2,12,11,12,32,32,32,31,32,30.51,30.49,0.0,0.0,0.0, nan
02:49:00,0.0,0.0,294,44,43,43,1,32,32,32,2,1,1,12,12,12,32,32,32,32,32,30.5,30.5,0.0,0.0,0.0, nan
02:54:00,0.0,0.0,235,44,43,43,1,32,32,32,2,0,1,13,12,12,32,32,32,32,32,30.51,30.5,0.15,0.0,0.0, nan
02:59:00,0.0,0.0,223,43,43,43,1,33,32,32,2,1,2,13,12,12,33,32,33,32,32,30.51,30.5,-0.15,0.0,0.0, nan
03:04:00,0.0,0.0,214,44,43,43,1,33,32,32,1,0,1,13,12,13,33,32,33,32,32,30.51,30.5,0.0,0.0,0.0, nan
03:09:00,0.0,0.0,219,44,43,43,1,32,32,32,3,0,1,13,12,12,32,31,32,32,32,30.51,30.5,0.15,0.0,0.0, nan
03:14:00,0.0,0.0,207,44,43,43,1,32,32,32,2,1,1,12,12,12,32,32,32,32,32,30.51,30.5,0.15,0.0,0.0, nan
03:19:00,0.0,0.0,218,44,44,44,1,32,32,32,3,1,2,12,12,12,32,32,32,32,32,30.51,30.5,0.0,0.0,0.0, nan
03:24:00,0.0,0.0,203,44,43,43,1,32,32,32,1,0,0,12,12,12,32,32,32,32,32,30.51,30.5,0.0,0.0,0.0, nan
03:29:00,0.0,0.0,205,45,44,44,1,32,31,31,1,0,0,13,12,12,32,31,32,31,31,30.51,30.5,-0.15,0.0,0.0, nan
03:34:00,0.0,0.0,221,45,45,45,1,31,31,31,1,0,0,12,12,12,31,31,31,31,31,30.51,30.5,0.15,0.0,0.0, nan
03:39:00,0.0,0.0,179,45,45,45,1,31,31,31,3,0,1,12,12,12,31,30,31,31,31,30.51,30.5,0.0,0.0,0.0, nan
03:44:00,0.0,0.0,193,45,44,44,1,31,31,31,1,0,1,12,12,12,31,31,31,31,31,30.52,30.5,0.3,0.0,0.0, nan
03:49:00,0.0,0.0,169,46,45,45,1,31,31,31,1,0,0,13,12,13,31,31,31,31,31,30.52,30.51,0.0,0.0,0.0, nan
03:54:00,0.0,0.0,158,46,45,45,1,31,31,31,1,0,1,13,12,12,31,31,31,31,31,30.52,30.51,0.0,0.0,0.0, nan
03:59:00,0.0,0.0,176,46,45,45,1,31,31,31,1,0,0,13,12,12,31,31,31,31,31,30.52,30.51,0.15,0.0,0.0, nan
04:04:00,0.0,0.0,176,46,46,46,1,31,31,31,1,0,0,12,12,12,31,31,31,31,31,30.52,30.51,0.0,0.0,0.0, nan
04:09:00,0.0,0.0,199,47,46,46,1,31,31,31,1,0,1,13,12,13,31,31,31,31,31,30.51,30.51,0.0,0.0,0.0, nan
04:14:00,0.0,0.0,208,49,47,48,1,31,30,30,0,0,0,14,13,13,31,30,31,30,30,30.52,30.51,0.0,0.0,0.0, nan
04:19:00,0.0,0.0,211,50,48,48,1,30,30,30,0,0,0,14,13,13,30,30,30,30,30,30.51,30.51,0.0,0.0,0.0, nan
04:24:00,0.0,0.0,205,49,48,48,1,30,30,30,1,0,0,13,13,13,30,30,30,30,30,30.51,30.51,0.0,0.0,0.0, nan
04:29:00,0.0,0.0,211,49,49,49,1,30,30,30,1,0,0,13,13,13,30,30,30,30,30,30.52,30.51,-0.15,0.0,0.0, nan
04:34:00,0.0,0.0,197,50,49,49,1,30,30,30,1,0,1,14,13,13,30,30,30,30,30,30.52,30.51,0.15,0.0,0.0, nan
04:39:00,0.0,0.0,158,50,49,49,1,30,30,30,6,2,3,14,13,13,30,28,30,30,30,30.52,30.51,-0.15,0.0,0.0, nan
04:44:00,0.0,0.0,189,50,49,49,1,30,29,29,1,0,0,13,13,13,30,29,30,29,29,30.52,30.51,0.0,0.0,0.0, nan
04:49:00,0.0,0.0,187,50,49,49,1,29,29,29,3,0,2,13,12,13,29,29,29,29,29,30.52,30.52,0.0,0.0,0.0, nan
04:54:00,0.0,0.0,199,50,49,49,1,30,29,29,2,1,2,13,13,13,30,29,30,29,29,30.53,30.52,-0.15,0.0,0.0, nan
04:59:00,0.0,0.0,208,50,50,50,1,29,29,29,4,2,3,13,13,13,29,27,29,29,29,30.53,30.52,0.15,0.0,0.0, nan
05:04:00,0.0,0.0,197,51,50,50,1,29,29,29,2,1,2,13,13,13,29,29,29,29,29,30.53,30.52,0.0,0.0,0.0, nan
05:09:00,0.0,0.0,190,51,51,51,1,29,29,29,2,0,1,13,13,13,29,29,29,29,29,30.54,30.53,-0.15,0.0,0.0, nan
05:14:00,0.0,0.0,187,52,51,51,1,29,29,29,2,1,2,13,13,13,29,29,29,29,29,30.53,30.53,0.0,0.0,0.0, nan
05:19:00,0.0,0.0,184,52,51,51,1,29,29,29,3,1,2,13,13,13,29,29,29,29,29,30.53,30.53,0.0,0.0,0.0, nan
05:24:00,0.0,0.0,217,52,52,52,1,29,28,28,2,1,2,13,13,13,29,28,29,28,28,30.54,30.53,-0.15,0.0,0.0, nan
05:29:00,0.0,0.0,210,53,52,52,1,29,28,28,2,1,2,14,13,13,29,28,29,28,28,30.54,30.54,0.0,0.0,0.0, nan
05:34:00,0.0,0.0,222,53,53,53,1,28,28,28,3,1,2,14,14,14,28,28,28,28,28,30.54,30.54,0.0,0.0,0.0, nan
05:39:00,0.0,0.0,226,53,53,53,1,29,28,28,3,2,2,14,14,14,29,28,29,28,28,30.54,30.54,0.0,0.0,0.0, nan
05:44:00,0.0,0.0,222,54,53,53,1,28,28,28,3,1,2,14,14,14,28,28,28,28,28,30.55,30.54,0.0,0.0,0.0, nan
05:49:00,0.0,0.0,224,54,53,53,1,28,28,28,3,2,3,14,14,14,28,27,28,28,28,30.55,30.54,0.0,0.0,0.0, nan
05:54:00,0.0,0.0,218,53,53,53,1,29,28,29,3,0,2,14,14,14,29,29,29,28,29,30.55,30.54,0.15,0.0,0.0, nan
05:59:00,0.0,0.0,220,54,53,53,1,29,28,29,2,1,1,14,14,14,29,29,29,28,29,30.55,30.54,0.0,0.0,0.0, nan
06:04:00,0.0,0.0,222,54,54,54,1,28,28,28,5,2,3,14,14,14,28,27,28,28,28,30.54,30.54,0.0,0.0,0.0, nan
06:09:00,0.0,0.0,215,55,54,54,1,28,28,28,3,0,1,14,14,14,28,28,28,28,28,30.55,30.54,0.0,0.0,0.0, nan
06:14:00,0.0,0.0,216,55,54,54,1,28,28,28,3,2,3,14,13,14,28,27,28,28,28,30.55,30.54,0.15,0.0,0.0, nan
06:19:00,0.0,0.0,222,54,54,54,1,28,28,28,4,0,2,14,14,14,28,26,28,28,28,30.55,30.54,0.15,0.0,0.0, nan
06:24:00,0.0,0.0,209,55,55,55,1,28,28,28,0,0,0,14,14,14,28,28,28,28,28,30.56,30.55,0.0,0.0,0.0, nan
06:29:00,0.0,0.0,210,56,55,55,1,28,27,27,1,0,0,14,13,13,28,27,28,27,27,30.56,30.55,0.0,0.0,0.0, nan
06:34:00,1.22,0.0,213,55,54,54,1,28,28,28,3,1,2,14,13,13,28,28,28,28,28,30.56,30.55,0.0,0.0,0.0, nan
06:39:00,3.43,0.0,211,55,54,54,1,28,28,28,1,0,1,14,13,14,28,28,28,28,28,30.56,30.56,0.0,0.0,0.0, nan
06:44:00,5.99,0.0,221,55,55,55,1,28,28,28,3,0,1,14,14,14,28,28,28,28,28,30.57,30.56,0.0,0.0,0.0, nan
06:49:00,9.91,0.0,227,55,54,54,1,28,28,28,3,2,2,14,13,13,28,27,28,28,28,30.57,30.56,-0.15,0.0,0.0, nan
06:54:00,14.68,0.0,226,54,54,54,1,28,28,28,5,1,3,13,13,13,28,26,28,28,28,30.57,30.57,0.0,0.0,0.0, nan
06:59:00,19.94,0.0,221,54,53,53,1,28,28,28,3,2,3,13,13,13,28,26,28,28,28,30.57,30.57,0.0,0.0,0.0, nan
07:04:00,24.71,0.0,236,53,52,52,1,28,28,28,3,2,3,13,13,13,28,27,28,28,28,30.58,30.57,0.15,0.0,0.0, nan
07:09:00,30.7,0.0,216,52,51,51,1,29,28,28,3,1,2,13,13,13,29,28,29,28,28,30.58,30.57,0.0,0.0,0.0, nan
07:14:00,36.33,0.0,211,51,51,51,0,29,29,29,2,2,2,13,13,13,29,29,29,29,29,30.59,30.58,-0.15,0.0,0.0, nan
07:19:00,48.56,0.0,220,51,50,50,0,29,29,29,4,2,3,13,13,13,29,28,29,29,29,30.58,30.58,0.0,0.0,0.0, nan
07:24:00,66.31,0.0,223,50,49,49,0,30,29,29,3,1,2,13,13,13,30,29,30,29,29,30.59,30.58,0.0,0.0,0.0, nan
07:29:00,80.25,0.0,220,50,48,49,0,30,30,30,4,1,2,13,13,13,30,29,30,30,30,30.59,30.58,0.0,0.0,0.0, nan
07:34:00,91.51,1.0,231,48,48,48,0,30,30,30,4,2,3,13,13,13,30,28,30,30,30,30.59,30.58,0.0,0.0,0.0, nan
07:39:00,106.68,1.0,222,48,47,47,1,30,30,30,4,2,3,13,12,13,30,29,30,30,30,30.59,30.59,0.0,0.0,0.0, nan
07:44:00,124.41,1.0,229,48,47,47,1,31,30,31,3,1,2,13,12,13,31,31,31,30,31,30.59,30.58,0.0,0.0,0.0, nan
07:49:00,136.16,1.0,221,48,48,48,1,31,31,31,3,1,2,14,13,13,31,31,31,31,31,30.6,30.59,0.0,0.0,0.0, nan
07:54:00,135.67,1.0,221,49,48,48,1,31,31,31,2,1,2,14,14,14,31,31,31,31,31,30.6,30.59,0.0,0.0,0.0, nan
07:59:00,140.44,1.0,225,48,47,47,1,32,31,31,2,0,1,14,14,14,32,31,32,31,31,30.6,30.59,0.15,0.0,0.0, nan
08:04:00,148.76,1.0,215,48,47,47,1,32,32,32,1,0,1,14,14,14,32,32,32,32,32,30.6,30.59,0.0,0.0,0.0, nan
08:09:00,158.67,1.0,207,46,45,45,1,33,32,33,1,0,0,15,14,14,33,33,33,32,33,30.6,30.59,0.0,0.0,0.0, nan
08:14:00,178.61,2.0,192,47,45,46,1,33,33,33,3,2,2,15,14,14,33,33,33,33,33,30.6,30.6,0.0,0.0,0.0, nan
08:19:00,183.02,2.0,211,47,46,46,1,33,33,33,2,0,1,15,14,14,33,33,33,33,33,30.6,30.6,0.0,0.0,0.0, nan
08:24:00,195.98,2.0,198,46,45,45,1,34,33,34,2,0,1,15,14,15,34,34,34,33,34,30.61,30.6,0.0,0.0,0.0, nan
08:29:00,219.47,2.0,191,46,45,45,1,33,33,33,3,1,2,15,14,15,33,33,33,33,33,30.61,30.6,0.0,0.0,0.0, nan
08:34:00,242.83,2.0,183,46,45,45,1,33,33,33,4,2,2,15,14,14,33,33,33,33,33,30.61,30.6,0.0,0.0,0.0, nan
08:39:00,251.52,2.0,194,45,44,44,1,33,33,33,3,2,2,14,14,14,33,33,33,33,33,30.61,30.6,0.0,0.0,0.0, nan
08:44:00,265.83,3.0,181,44,43,43,1,34,34,34,3,0,1,15,14,14,34,34,34,34,34,30.61,30.6,0.0,0.0,0.0, nan
08:49:00,264.12,3.0,206,44,43,43,1,34,34,34,1,0,1,15,14,14,34,34,34,34,34,30.61,30.6,0.0,0.0,0.0, nan
08:54:00,300.58,3.0,197,42,41,41,1,36,35,35,2,0,1,15,14,14,36,35,36,35,35,30.61,30.6,0.0,0.0,0.0, nan
08:59:00,321.01,3.0,124,44,42,43,1,36,35,35,3,2,3,15,15,15,36,35,36,35,35,30.6,30.6,0.0,0.0,0.0, nan
09:04:00,343.52,3.0,173,44,43,43,1,34,34,34,2,2,2,15,14,14,34,34,34,34,34,30.61,30.6,0.0,0.0,0.0, nan
09:09:00,347.43,4.0,160,44,42,42,1,35,34,35,1,0,0,15,14,14,35,35,35,34,35,30.61,30.6,-0.15,0.0,0.0, nan
09:14:00,359.54,4.0,116,43,40,41,1,36,35,36,3,1,2,16,14,15,36,36,36,35,36,30.6,30.59,0.0,0.0,0.0, nan
09:19:00,356.98,4.0,205,42,38,39,1,37,36,37,1,0,0,15,13,14,37,37,37,36,37,30.6,30.59,-0.15,0.0,0.0, nan
09:24:00,420.35,4.0,98,39,37,37,1,39,38,38,4,2,3,16,14,15,39,37,39,38,38,30.6,30.59,-0.15,0.0,0.0, nan
09:29:00,459.37,5.0,305,39,37,38,1,38,37,38,5,1,2,15,14,14,38,37,38,37,38,30.6,30.59,0.0,0.0,0.0, nan
09:34:00,461.94,5.0,336,39,38,38,1,38,37,38,5,2,3,15,15,15,38,36,38,37,38,30.6,30.59,-0.15,0.0,0.0, nan
09:39:00,482.37,5.0,26,40,38,39,1,37,37,37,5,1,2,15,14,14,37,36,37,37,37,30.59,30.59,0.0,0.0,0.0, nan
09:44:00,499.25,5.0,86,38,36,37,1,39,37,38,3,0,1,15,14,14,39,38,39,37,38,30.59,30.59,0.0,0.0,0.0, nan
09:49:00,510.51,5.0,197,39,38,38,1,38,37,38,2,0,1,15,14,15,38,38,38,37,38,30.59,30.59,0.0,0.0,0.0, nan
09:54:00,536.08,6.0,3,37,36,36,1,39,38,39,5,1,3,15,14,14,39,37,39,38,39,30.6,30.59,0.0,0.0,0.0, nan
09:59:00,544.76,6.0,269,38,37,37,1,39,38,38,5,2,3,15,14,14,38,37,39,38,38,30.6,30.59,-0.15,0.0,0.0, nan
10:04:00,539.99,6.0,230,37,36,36,1,38,38,38,3,0,1,14,13,14,38,38,38,38,38,30.6,30.59,0.0,0.0,0.0, nan
10:09:00,563.84,6.0,238,36,35,35,1,39,39,39,4,0,2,15,13,14,39,38,39,39,39,30.59,30.59,0.0,0.0,0.0, nan
10:14:00,560.42,6.0,185,36,34,35,1,39,39,39,2,0,1,14,13,14,39,39,39,39,39,30.59,30.59,0.0,0.0,0.0, nan
10:19:00,579.14,6.0,235,35,33,34,1,41,40,40,2,1,2,15,14,14,41,40,41,40,40,30.59,30.59,0.0,0.0,0.0, nan
10:24:00,582.93,6.0,178,36,35,35,1,41,40,40,3,2,2,16,14,15,41,40,41,40,40,30.59,30.59,0.0,0.0,0.0, nan
10:29:00,592.11,6.0,333,36,33,34,1,41,39,40,7,0,2,15,13,14,40,39,41,39,40,30.59,30.58,0.0,0.0,0.0, nan
10:34:00,599.94,6.0,275,34,33,33,1,41,41,41,5,0,2,15,14,14,41,40,41,41,41,30.59,30.58,0.0,0.0,0.0, nan
10:39:00,602.5,6.0,274,34,32,33,1,40,40,40,3,1,1,14,13,14,40,40,40,40,40,30.59,30.58,0.0,0.0,0.0, nan
10:44:00,605.93,6.0,170,32,30,31,1,42,41,41,3,0,1,14,13,13,42,41,42,41,41,30.59,30.58,0.0,0.0,0.0, nan
10:49:00,603.85,6.0,144,32,31,31,1,42,41,41,3,1,2,14,13,13,42,41,42,41,41,30.58,30.58,0.0,0.0,0.0, nan
10:54:00,595.16,6.0,142,33,31,32,1,41,40,40,3,0,1,14,12,13,40,40,41,40,40,30.58,30.57,0.15,0.0,0.0, nan
10:59:00,620.73,7.0,233,31,30,30,1,42,40,41,5,1,2,13,11,12,42,40,42,40,41,30.58,30.57,0.0,0.0,0.0, nan
11:04:00,627.7,7.0,213,31,29,30,1,42,42,42,3,1,2,13,12,13,42,42,42,42,42,30.58,30.57,-0.15,0.0,0.0, nan
11:09:00,653.64,7.0,256,30,28,28,1,43,43,43,3,1,2,13,12,13,43,43,43,43,43,30.57,30.57,0.0,0.0,0.0, nan
11:14:00,652.79,7.0,319,29,28,28,1,43,42,42,5,2,3,13,12,12,43,41,43,42,42,30.57,30.56,-0.15,0.0,0.0, nan
11:19:00,658.04,7.0,282,29,27,27,1,43,42,42,5,2,3,12,11,11,42,40,43,42,42,30.57,30.56,0.0,0.0,0.0, nan
11:24:00,667.58,7.0,248,28,27,27,1,43,43,43,8,2,4,12,11,12,43,41,43,43,43,30.57,30.57,0.0,0.0,0.0, nan
11:29:00,654.13,7.0,337,28,27,27,1,44,43,43,7,1,4,13,12,12,43,42,44,43,43,30.57,30.56,-0.15,0.0,0.0, nan
11:34:00,658.04,7.0,237,29,27,28,1,43,42,43,4,1,2,12,11,12,43,42,43,42,43,30.57,30.56,0.0,0.0,0.0, nan
11:39:00,688.38,7.0,339,29,28,28,1,42,41,41,7,5,5,11,11,11,42,39,42,41,41,30.56,30.56,0.0,0.0,0.0, nan
11:44:00,685.82,7.0,313,29,26,27,1,42,42,42,6,1,4,12,10,11,42,39,42,42,42,30.56,30.56,0.0,0.0,0.0, nan
11:49:00,705.75,8.0,265,28,27,27,1,42,42,42,6,5,5,11,10,11,40,39,42,42,42,30.56,30.55,0.0,0.0,0.0, nan
11:54:00,711.38,8.0,272,28,28,28,1,42,42,42,4,3,3,11,11,11,42,41,42,42,42,30.55,30.55,0.0,0.0,0.0, nan
11:59:00,720.56,8.0,209,29,27,28,1,42,41,41,3,1,1,12,10,11,42,41,42,41,41,30.55,30.54,0.0,0.0,0.0, nan
12:04:00,724.84,8.0,10,26,25,25,1,44,42,43,7,1,3,11,9,10,43,42,44,42,43,30.55,30.54,-0.15,0.0,0.0, nan
12:09:00,719.58,8.0,29,28,25,26,1,44,44,44,5,3,3,13,10,12,44,43,44,44,44,30.55,30.54,-0.15,0.0,0.0, nan
12:14:00,712.73,8.0,21,26,25,25,1,45,44,44,6,3,3,12,11,11,45,44,45,44,44,30.54,30.53,0.0,0.0,0.0, nan
12:19:00,694.5,7.0,95,28,24,25,1,45,44,45,4,1,2,13,10,12,45,45,45,44,45,30.53,30.53,0.0,0.0,0.0, nan
12:24:00,707.47,8.0,111,27,26,26,1,45,42,43,4,1,3,12,11,12,45,43,45,42,43,30.53,30.53,0.0,0.0,0.0, nan
12:29:00,704.41,8.0,244,26,25,25,1,43,42,42,3,1,2,10,10,10,43,42,43,42,42,30.53,30.52,-0.15,0.0,0.0, nan
12:34:00,739.64,8.0,322,26,24,25,1,44,44,44,5,3,3,11,10,10,44,43,44,44,44,30.52,30.52,0.0,0.0,0.0, nan
12:39:00,726.19,8.0,258,25,24,24,1,44,44,44,6,0,3,11,10,10,44,43,44,44,44,30.52,30.52,0.0,0.0,0.0, nan
12:44:00,644.59,7.0,253,26,25,25,1,44,44,44,4,2,3,11,10,10,44,43,44,44,44,30.52,30.51,0.0,0.0,0.0, nan
12:49:00,569.6,6.0,312,26,24,24,1,44,44,44,8,3,4,11,10,10,44,42,44,44,44,30.52,30.51,-0.15,0.0,0.0, nan
12:54:00,535.71,6.0,51,26,24,25,1,46,45,45,8,2,4,12,11,12,46,43,46,45,45,30.52,30.51,0.0,0.0,0.0, nan
12:59:00,495.34,5.0,353,26,23,24,1,46,46,46,4,3,3,13,11,12,46,45,46,46,46,30.51,30.51,0.0,0.0,0.0, nan
13:04:00,534.36,6.0,259,24,22,23,1,46,46,46,3,2,2,11,10,10,46,46,46,46,46,30.51,30.5,0.15,0.0,0.0, nan
13:09:00,601.65,6.0,121,24,22,23,1,47,46,46,5,2,3,12,10,11,47,46,47,46,46,30.51,30.5,0.0,0.0,0.0, nan
13:14:00,609.48,6.0,202,24,22,23,1,46,46,46,3,2,2,11,9,10,46,46,46,46,46,30.5,30.49,-0.15,0.0,0.0, nan
13:19:00,657.55,7.0,215,23,22,22,1,47,46,47,3,1,2,11,10,11,47,47,47,46,47,30.49,30.49,0.0,0.0,0.0, nan
13:24:00,732.18,8.0,226,24,23,23,1,47,44,46,7,5,4,11,10,11,45,44,47,44,46,30.49,30.49,0.0,0.0,0.0, nan
13:29:00,740.87,8.0,227,24,23,23,1,45,44,45,3,1,2,10,9,9,45,45,45,44,45,30.49,30.49,0.0,0.0,0.0, nan
